Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
68217624c8ca2090a566b689,59894fbbda239a0001fb8e16,RETURNED,Not Applicable,2025-05-12T04:16:56.128000Z,,,2025-05-14T07:37:13.870588Z,,,6712,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682176eb0902495ad7ea9502,6746c680672c3ab45f25efb7,RETURNED,Not Applicable,2025-05-12T04:20:12.386000Z,,,2025-05-14T07:37:13.871740Z,,,936,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682177d854334f6474a2ea63,6577a27da9f5297d49f38e6f,RETURNED,Not Applicable,2025-05-12T04:33:52.687000Z,,,2025-05-14T07:37:13.884428Z,,,439,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68217800291e16ea08523ab1,665010abb093b763c3e709f8,RETURNED,Not Applicable,2025-05-12T04:25:54.179000Z,,,2025-05-14T07:37:13.882779Z,,,355,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68217942e3fb5f30ec8c05e8,5f0d2ad60ad0d6730c380b05,APPROVED,Not Applicable,2025-05-12T04:29:54.980000Z,2025-05-12T05:45:08.395000Z,2025-05-15T01:02:40.310000Z,2025-05-14T09:18:12.400868Z,4514.0,C41MHPUZ,4720,52,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
68217b5ebf40c8452c4c9db9,6772a5c5190112e5dcbf6394,AWAITING REVIEW,Not Applicable,2025-05-12T04:39:02.633000Z,2025-05-12T05:24:12.321000Z,,2025-05-12T05:24:19.885885Z,2710.0,C41MHPUZ,664,63,Male,White,United States,United States,United States,English,No,Part-Time
68217cc4f8264f84138e8757,5ff454f2f0b5ed607169fba6,RETURNED,Not Applicable,2025-05-12T04:54:52.528000Z,,,2025-05-14T07:37:13.880234Z,,,149,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68217ce9105411324b6cd7db,66e0878b8a2624c7a7339c19,RETURNED,Not Applicable,2025-05-12T04:45:37.348000Z,,,2025-05-14T07:37:13.880447Z,,,1498,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68217d8f9e425dcc887237cf,664c4e829445321c23a8de52,APPROVED,Not Applicable,2025-05-12T04:48:20.675000Z,2025-05-12T05:34:25.846000Z,2025-05-14T07:23:15.357000Z,2025-05-12T05:34:26.394726Z,2766.0,C41MHPUZ,1363,46,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682187ea3cdb294d57982f56,67e468215085eee5f9feb224,APPROVED,Not Applicable,2025-05-12T05:32:40.863000Z,2025-05-12T06:32:54.528000Z,2025-05-14T07:23:24.431000Z,2025-05-12T06:32:55.208999Z,3614.0,C41MHPUZ,300,21,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6824478f7646b14047d306a9,64f3036a5b5f2feae0b1f51b,RETURNED,Not Applicable,2025-05-14T07:35:32.564000Z,,,2025-05-15T03:38:51.997503Z,,,1413,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244790131504fd59120c59,66d9cd06e207a93377f7820e,APPROVED,Not Applicable,2025-05-14T07:35:34.659000Z,2025-05-14T08:11:02.250000Z,2025-05-15T01:03:39.951000Z,2025-05-14T08:11:02.767355Z,2128.0,C41MHPUZ,899,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68244790beac4bf6c8f13dff,67d8cc0a703c167f5f7daf8b,RETURNED,Not Applicable,2025-05-14T07:37:01.641000Z,,,2025-05-15T03:38:51.998926Z,,,603,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824479156dbe3b6e788cc03,67deb8dc47348a9074e0f2f8,RETURNED,Not Applicable,2025-05-14T07:34:55.874000Z,,,2025-05-15T03:38:52.000831Z,,,608,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682447920fb9a0e9afa7842f,67e081f6bc68859bea891a87,RETURNED,Not Applicable,2025-05-14T07:34:49.211000Z,,,2025-05-14T07:37:13.908508Z,,,58,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244792ac40a37c2016d509,6773db82cbb90220f9271d38,APPROVED,Not Applicable,2025-05-14T07:35:03.648000Z,2025-05-14T07:58:59.650000Z,2025-05-15T01:03:32.141000Z,2025-05-14T07:59:00.191202Z,1437.0,C41MHPUZ,645,34,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
68244792e2490dddfd45d5a3,67f00280e6ebaa6b01cab394,RETURNED,Not Applicable,2025-05-14T07:35:33.028000Z,,,2025-05-15T03:38:52.002649Z,,,558,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244793765beb23bd2e09ec,67e7ec335ba8f4a40ba03b6a,APPROVED,Not Applicable,2025-05-14T07:34:50.779000Z,2025-05-14T08:42:50.206000Z,2025-05-15T01:04:02.291000Z,2025-05-14T08:42:50.740297Z,4080.0,C41MHPUZ,145,21,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
682447937fa775adf093a08e,67d933a6939390178799a6b6,RETURNED,Not Applicable,2025-05-14T07:35:02.863000Z,,,2025-05-15T03:38:52.003756Z,,,856,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682447943326ac06c1416d96,5b421b9ac2e3810001763252,RETURNED,Not Applicable,2025-05-14T07:44:44.157000Z,,,2025-05-14T07:37:13.893405Z,,,3938,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244794e3fa13ffadcb7300,675ab3f6c12c9e3fd27046b3,APPROVED,Not Applicable,2025-05-14T07:34:50.569000Z,2025-05-14T07:51:07.134000Z,2025-05-15T01:03:21.955000Z,2025-05-14T07:51:07.608141Z,977.0,C41MHPUZ,169,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68244794ffbed532ef4bbb23,67e325da1d042bae7c4c646c,APPROVED,Not Applicable,2025-05-14T07:35:04.539000Z,2025-05-14T08:30:57.810000Z,2025-05-15T01:03:49.836000Z,2025-05-14T08:30:58.334600Z,3354.0,C41MHPUZ,234,37,Female,White,United States,United States,United States,English,No,Part-Time
68244795dbd50c2a5730590f,67a908afd56a6f9e4bf0d17d,RETURNED,Not Applicable,2025-05-14T07:35:18.342000Z,,,2025-05-15T03:38:52.003749Z,,,800,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824479c3bdcdb6c4d40e90c,67f022106ad0faa2c6c7b89e,RETURNED,Not Applicable,2025-05-14T07:35:08.394000Z,,,2025-05-15T03:38:52.007646Z,,,635,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824480850bcc19b7387e3d7,680ec630bc2232d82dc78119,TIMED-OUT,Not Applicable,2025-05-14T07:36:46.567000Z,,,2025-05-14T07:37:13.901999Z,28.0,,191,62,Male,White,United States,United States,United States,English,No,Full-Time
68244902bc740eeeb4cd61a5,67cf4b70e6b8ec5652552042,RETURNED,Not Applicable,2025-05-14T07:40:56.635000Z,,,2025-05-15T03:38:52.008926Z,,,541,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824497ebd1cadcb7c7b72f0,66ec8f7ce843d25227820f97,RETURNED,Not Applicable,2025-05-14T07:44:03.922000Z,,,2025-05-15T03:38:52.014589Z,,,670,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244a9163a83c7660b98b47,66b4deefa32b6bd7b2bdecdf,RETURNED,Not Applicable,2025-05-14T07:47:53.047000Z,,,2025-05-15T03:38:52.015219Z,,,324,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244b707d606e68ab332732,64f3036a5b5f2feae0b1f51b,RETURNED,Not Applicable,2025-05-14T08:01:12.949000Z,,,2025-05-15T03:38:52.014736Z,,,1413,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68244bbd0e9b11e4b2a3c1b4,67d48b7362db1d5aa25093c4,APPROVED,Not Applicable,2025-05-14T07:54:07.789000Z,2025-05-14T08:33:56.169000Z,2025-05-15T01:03:56.603000Z,2025-05-14T08:33:56.781052Z,2389.0,C41MHPUZ,491,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68244bd4b11f0dc7b96b6211,66894af85d486bf277cfa44b,APPROVED,Not Applicable,2025-05-14T07:52:56.035000Z,2025-05-14T09:07:59.543000Z,2025-05-15T01:04:21.893000Z,2025-05-14T09:08:00.182334Z,4504.0,C41MHPUZ,97,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
68244bfc2b4160c9c53fd318,67f2caa16997ecb9a6b9854d,APPROVED,Not Applicable,2025-05-14T07:53:45.495000Z,2025-05-14T09:04:40.126000Z,2025-05-15T01:04:15.803000Z,2025-05-14T09:04:40.833023Z,4255.0,C41MHPUZ,423,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68244c28d698f9d1e49211b5,67ef47a4d9a5609e7b76879e,TIMED-OUT,Not Applicable,2025-05-14T07:54:26.404000Z,,,2025-05-15T03:38:52.014681Z,71066.0,,390,48,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68244cb7917f74afc92127ea,66e532bad00e2639412af721,APPROVED,Not Applicable,2025-05-14T07:58:18.289000Z,2025-05-14T08:52:23.253000Z,2025-05-15T01:04:07.898000Z,2025-05-14T08:52:23.812991Z,3245.0,C41MHPUZ,410,34,Female,Black,South Africa,United Kingdom,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
68244e109eb240970e8aef09,6772a5c5190112e5dcbf6394,AWAITING REVIEW,Not Applicable,2025-05-14T08:02:30.714000Z,2025-05-14T08:30:00.139000Z,,2025-05-14T08:30:06.198375Z,1650.0,C41MHPUZ,676,63,Male,White,United States,United States,United States,English,No,Part-Time
6824589e2c3d06b646c1503d,67ee651a71cc1871876eb32b,RETURNED,Not Applicable,2025-05-14T08:47:30.799000Z,,,2025-05-15T03:38:52.015259Z,,,350,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68245b99edc10bfa3b230e89,6783ebc2e89b75d66d952f41,RETURNED,Not Applicable,2025-05-14T09:00:13.418000Z,,,2025-05-15T03:38:52.015882Z,,,463,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68245bbed56753fae1ea763c,68195c599dbba28865b3bd56,AWAITING REVIEW,Not Applicable,2025-05-14T09:00:55.153000Z,2025-05-14T09:33:44.263000Z,,2025-05-14T09:33:44.855818Z,1970.0,68195c599dbba28865b3bd56,59,24,Female,White,Mexico,United States,United States,English,No,Part-Time
68245e8f78b7a8924f87b3fb,66b5172c8f0bd3b23ce66c22,RETURNED,Not Applicable,2025-05-14T09:12:56.987000Z,,,2025-05-15T03:38:52.020263Z,,,231,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68245f21182af46220c1f0c7,681d183d51405fc18c484609,RETURNED,Not Applicable,2025-05-14T09:15:21.586000Z,,,2025-05-15T03:38:52.022177Z,,,36,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824619bc866fed481bc1414,5654166804212700054a12aa,RETURNED,Not Applicable,2025-05-14T09:35:47.231000Z,,,2025-05-15T03:38:52.025895Z,,,3730,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682461aceab71a2406e6ecea,59e8f20262637600014a7e75,RETURNED,Not Applicable,2025-05-14T09:26:08.476000Z,,,2025-05-15T03:38:52.027423Z,,,1235,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824624906e7c986a5c1f186,67b816f474ae7757b2ae4f4f,APPROVED,Not Applicable,2025-05-14T09:30:13.980000Z,2025-05-14T10:08:09.700000Z,2025-05-15T01:14:28.114000Z,2025-05-14T10:08:10.299355Z,2276.0,C41MHPUZ,713,40,Female,White,United States,United States,United States,English,No,Full-Time
682466998b5340d1672aa2df,67dbe2c38614c922a6a8dbe5,APPROVED,Not Applicable,2025-05-14T09:47:13.716000Z,2025-05-14T10:10:34.608000Z,2025-05-15T01:05:27.243000Z,2025-05-14T10:12:50.009196Z,1401.0,C41MHPUZ,276,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68249db91f20802f4c1a2396,6658c4239af9537eefdfbcc9,RETURNED,Not Applicable,2025-05-14T13:42:22.211000Z,,,2025-05-15T03:38:52.029299Z,,,762,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68249dbacc3196be5cce206c,6596d15e8b04c4874343a715,AWAITING REVIEW,Not Applicable,2025-05-14T13:42:26.779000Z,2025-05-14T13:50:30.728000Z,,2025-05-14T13:50:31.279292Z,484.0,C41MHPUZ,731,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68249dbb777895775b3727b7,67d20620c8e4b6f823d6c3e4,APPROVED,Not Applicable,2025-05-14T13:45:41.702000Z,2025-05-14T14:25:28.432000Z,2025-05-15T01:06:21.496000Z,2025-05-14T14:25:28.974024Z,2387.0,C41MHPUZ,371,30,Female,White,United States,United States,United States,English,No,Full-Time
68249dbbbd041329d3c83da3,65fae5364f7c7bd6c75658b6,APPROVED,Not Applicable,2025-05-14T13:42:55.476000Z,2025-05-14T14:30:44.547000Z,2025-05-15T01:06:26.867000Z,2025-05-14T14:30:44.991400Z,2870.0,C41MHPUZ,1298,54,Female,White,United States,United States,United States,Armenian,No,Full-Time
68249dbc3f22aee8dc5ed651,6544fd514964fea23051c3b7,APPROVED,Not Applicable,2025-05-14T13:42:35.715000Z,2025-05-14T14:47:39.758000Z,2025-05-15T01:06:34.138000Z,2025-05-14T14:47:40.307498Z,3905.0,C41MHPUZ,734,38,Male,Black,Nigeria,Canada,Canada,English,No,DATA_EXPIRED
68249dbcc54bdc31b8147b4b,5a2f1f0f2937000001eae2b1,APPROVED,Not Applicable,2025-05-14T13:44:22.311000Z,2025-05-14T14:54:33.833000Z,2025-05-15T01:06:47.944000Z,2025-05-14T14:54:34.344834Z,4212.0,C41MHPUZ,1135,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68249dbd635da5eaa630d382,566feba6b937e400052d33b2,RETURNED,Not Applicable,2025-05-14T13:44:08.823000Z,,,2025-05-15T03:38:52.030739Z,,,5627,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68249dbdbe8648d6d0423ee4,68164650dd74ce8c307b9e7a,RETURNED,Not Applicable,2025-05-14T13:42:35.893000Z,,,2025-05-15T03:38:52.032876Z,,,292,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68249dbe33a30754a6c04aec,677d99129a69144291bf24bd,RETURNED,Not Applicable,2025-05-14T13:42:32.492000Z,,,2025-05-15T03:38:52.030350Z,,,979,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68249dbe6c9a9cb2481b62a8,6792875c482bccc3bbe143f2,APPROVED,Not Applicable,2025-05-14T13:42:25.861000Z,2025-05-14T14:11:56.871000Z,2025-05-15T01:05:59.007000Z,2025-05-14T14:11:57.489566Z,1772.0,C41MHPUZ,299,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68249de45cb1f47a6071b8ac,67f03aa0d4e97690b399137f,RETURNED,Not Applicable,2025-05-14T13:43:38.970000Z,,,2025-05-15T03:38:52.033450Z,,,161,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68249dfe10defce02086c451,6779cadff8dc4ddeecc54ce2,APPROVED,Not Applicable,2025-05-14T13:43:44.372000Z,2025-05-14T14:48:51.615000Z,2025-05-15T01:06:40.776000Z,2025-05-14T14:48:52.168416Z,3908.0,C41MHPUZ,345,52,Male,White,United States,United Kingdom,United States,English,No,Full-Time
68249e1334d03ec3cb114a54,5c50efd2cc71f4000125ce0d,RETURNED,Not Applicable,2025-05-14T13:43:57.906000Z,,,2025-05-15T03:38:52.031708Z,,,2466,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824a017a8ef73a20cccbe67,678557116f825dad357b623c,APPROVED,Not Applicable,2025-05-14T13:52:26.581000Z,2025-05-14T14:20:50.631000Z,2025-05-15T01:06:14.696000Z,2025-05-14T14:20:51.188828Z,1705.0,C41MHPUZ,1355,34,Male,White,United States,United States,United States,English,No,Full-Time
6824a07a34a0ad51e04e7203,6173c5b0aa4bc2370fd2c1f2,RETURNED,Not Applicable,2025-05-14T13:54:05.711000Z,,,2025-05-15T03:38:52.038025Z,,,2226,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824a11148e62c9e0751f0de,67593335dee749db683beb3c,RETURNED,Not Applicable,2025-05-14T13:57:20.935000Z,,,2025-05-15T03:38:52.041547Z,,,430,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824a11bc8bd7956b34e6e45,6734acb87201d0735d63632c,RETURNED,Not Applicable,2025-05-14T13:56:45.861000Z,,,2025-05-15T03:38:52.040372Z,,,496,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824a161ad2774b15dc245dd,672ab38f104e8899317d9fda,REJECTED,Not Applicable,2025-05-14T14:01:40.772000Z,2025-05-14T15:05:20.936000Z,2025-05-15T01:57:52.364000Z,2025-05-15T03:38:52.039512Z,3821.0,NOCODE,850,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824a9adc0414182c370ae97,5e40b0eae8e4b32f3a3ebe6f,RETURNED,Not Applicable,2025-05-14T14:43:17.128000Z,,,2025-05-15T03:38:52.042991Z,,,4816,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824a9b62e8f3396068b1a00,67f24db46f1c4a3d8deb003e,RETURNED,Not Applicable,2025-05-14T14:33:45.904000Z,,,2025-05-15T03:38:52.043701Z,,,430,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824aaffa8c84c7ca9ca9bb9,64f3036a5b5f2feae0b1f51b,RETURNED,Not Applicable,2025-05-14T14:48:55.897000Z,,,2025-05-15T03:38:52.043191Z,,,1413,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824ab40ad603aa4aafabde1,671309eee1f4753b1cdeed82,RETURNED,Not Applicable,2025-05-14T14:43:40.194000Z,,,2025-05-15T03:38:52.046975Z,,,637,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824ac6107ea9be37d099feb,66e0ff9d08256be084cd8c81,RETURNED,Not Applicable,2025-05-14T14:54:49.978000Z,,,2025-05-15T03:38:52.051824Z,,,1808,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824ac6f940e59295d8643dd,6765829a949d1203926e1ade,RETURNED,Not Applicable,2025-05-14T14:48:02.698000Z,,,2025-05-15T03:38:52.049230Z,,,160,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824ae10a68005e7a9f4667b,6638e8aa3d1f38846080806a,AWAITING REVIEW,Not Applicable,2025-05-14T14:52:05.063000Z,2025-05-14T15:05:56.321000Z,,2025-05-14T15:05:57.016488Z,832.0,C41MHPUZ,2738,26,Male,Mixed,Brazil,United States,United States,English,No,Full-Time
6824c612bb35bf69d2f69800,67eade9122bddfb4cd165d09,RETURNED,Not Applicable,2025-05-14T16:34:37.112000Z,,,2025-05-15T03:38:52.055104Z,,,551,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824c613a376ea29835c2e65,5ef5f74fb4a08f2676fb3aba,AWAITING REVIEW,Not Applicable,2025-05-14T16:34:40.538000Z,2025-05-14T16:40:57.350000Z,,2025-05-15T03:38:52.069916Z,377.0,NOCODE,3624,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6824c614ce97163700b79998,673f2fae67d5542df12c7e88,RETURNED,Not Applicable,2025-05-14T16:34:36.146000Z,,,2025-05-15T03:38:52.068213Z,,,247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824c61517817bbe42e1570c,6561435b409147a77be889dd,RETURNED,Not Applicable,2025-05-14T16:34:40.636000Z,,,2025-05-15T03:38:52.064752Z,,,2584,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824c61653aff7ebf32e0b76,609140cea1442672dd2141d7,RETURNED,Not Applicable,2025-05-14T16:34:34.577000Z,,,2025-05-15T03:38:52.072786Z,,,2350,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6824c6167f7e3c4222ba4403,67c71b1e1c4622620884df57,RETURNED,Not Applicable,2025-05-14T16:34:36.829000Z,,,2025-05-15T03:38:52.062484Z,,,103,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
